date,Close,High,Low,Open,Volume,log_return,realized_vol
2015-04-07,97.4118881225586,98.2405280301816,97.4118881225586,97.52236969716692,19379400,-0.0016996863976814,0.14523869518416255
2015-04-08,98.18526458740234,98.32337354831034,97.4394860328181,97.4486881455687,25866900,0.0079078911361029,0.14778242503863467
2015-04-09,98.80217742919922,98.83900696645745,97.80780802129136,98.13925980758331,23114700,0.0062634942851271,0.13329170303505838
2015-04-10,99.207275390625,99.21648452921907,98.5443579021435,98.76532805679916,17164300,0.0040917089647854,0.1315028548383747
2015-04-13,98.95867156982422,99.7873112947531,98.84818299506068,99.28092113224253,17783500,-0.0025090481491302,0.13068331811167136
2015-04-14,98.67326354980467,99.142831302525,98.11162547927049,98.85741120994744,23755700,-0.0028882803607299,0.1300418565276617
2015-04-15,99.29014587402344,99.50191393445527,98.81137598996024,98.93106670484724,21128600,0.0062323064927997,0.12431941193546364
2015-04-16,99.15203094482422,99.32696242456107,98.8850221315777,99.02313110732788,16195300,-0.0013919919012653,0.12445370900153087
2015-04-17,97.60520935058594,98.47067853807792,97.18168038127855,98.203676794536,46514000,-0.0157234718261215,0.13158053852434928
2015-04-20,99.0691909790039,99.24412953310323,98.056403242436,98.09323278143144,28945900,0.0148876383080036,0.1422003936359327
2015-04-21,99.4926986694336,99.81495530996943,99.37300796191572,99.64001679362308,22759800,0.0042657564689991,0.14112809401562432
2015-04-22,100.0359344482422,100.20166384056934,99.10600802326675,99.75050731314155,21429200,0.0054452046563573,0.14229973735141802
2015-04-23,100.41339874267578,100.8645551526578,99.67682932092312,99.69524057104869,29473200,0.0037661860440485,0.14214243466958534
2015-04-24,101.77606201171876,101.91417097203411,101.30649435645188,101.47222370392764,32508100,0.0134792772665554,0.12032255576694109
2015-04-27,101.51827239990234,102.34691921918696,101.29729523175033,102.15356244092536,31121300,-0.0025361233084634,0.11983694745576225
2015-04-28,101.31573486328124,101.78530266393676,100.45946747362272,101.59194584491954,36849200,-0.0019970773803588,0.12055491532703885
2015-04-29,100.6803970336914,101.34331436132436,100.12796826883488,100.75405607554237,34043900,-0.0062906147632184,0.11872952460861663
2015-04-30,99.0968017578125,100.51470726117826,98.5719931709739,100.10959642058492,44080500,-0.015853945842924,0.12637828090166964
2015-05-01,100.40420532226562,100.4686552400551,99.46506992074576,99.48348819697944,32874300,0.0131069241229978,0.13104229708346402
2015-05-04,100.5699462890625,101.19603428747264,100.51469847850144,100.72646653253628,23507300,0.0016493763306583,0.1309813066525343
2015-05-05,98.9310531616211,100.35816752801789,98.88502151966544,100.17402691116668,47843300,-0.0164302935892646,0.1431426174466979
2015-05-06,98.24974822998048,99.39143578472056,97.59603975006816,99.10601565216452,42687200,-0.0069104866004191,0.14534429353926662
2015-05-07,98.83899688720705,99.11521487621792,98.1484589391951,98.22211800620002,29335800,0.0059795440129065,0.14423981891151363
2015-05-08,100.07274627685548,100.2845072812697,99.71366716109726,99.86097824792704,33023300,0.0124051520695952,0.1489236604088936
2015-05-11,99.6860580444336,100.33977350287068,99.6124059997568,100.13721457484964,19679300,-0.0038715561673459,0.1491315594360851
2015-05-12,99.2348861694336,99.74128337533624,98.33258736102472,99.09677720195889,33665000,-0.0045362005537835,0.1497645439122921
2015-05-13,99.4374542236328,100.18323288246542,99.29013610486788,99.66763351581714,20738400,0.0020392181820097,0.14948462712231422
2015-05-14,100.89217376708984,100.975034927969,99.879386439657,100.2476676318046,23904200,0.0145235143557159,0.1561921682826973
2015-05-15,100.89217376708984,101.28808237071064,100.6435762354254,101.14997341139856,23937400,0.0,0.15602461424052066
2015-05-18,101.33415222167967,101.53671116845612,100.65282332985396,100.7264824058665,17631100,0.0043711337399994,0.14424824143088322
2015-05-19,101.22367095947266,101.60116143235432,101.05794155016665,101.44464116370864,14212900,-0.00109086157649,0.13636556086038507
2015-05-20,101.2881317138672,101.89580159655172,100.75411389078414,101.29733383099432,21131900,0.000636612342793,0.1358572248435429
2015-05-21,101.81291198730467,101.95102097536208,100.96585382984132,101.11316493245825,16771800,0.0051676882770131,0.1357423486371985
2015-05-22,101.71166229248048,102.0799506935586,101.62879406559232,101.69324400894224,13543800,-0.0009949629280414,0.1354501207860601
2015-05-26,100.54229736328124,101.62874374503323,100.13718664474752,101.49064180946122,25488400,-0.0115634617108566,0.1332365818892778
2015-05-27,102.1627960205078,102.27328463101716,100.62519973629465,100.84616993279742,30572700,0.0159890721388288,0.144766569047335
2015-05-28,101.9325942993164,102.20881225267446,101.619553841724,101.9694238280651,17302400,-0.0022558257533457,0.14482109603118415
2015-05-29,101.32493591308594,102.00626470947864,101.08554746183412,101.86815571742892,30383000,-0.0059792146048513,0.14464674558161114
2015-06-01,101.66561126708984,101.94182929049792,100.83696422138172,101.86817021432029,24570200,0.0033565668804686,0.13239760133194942
2015-06-02,101.34334564208984,101.84053379127728,100.79091670671993,101.28810485590736,19449600,-0.0031748933703043,0.12582734668408005
2015-06-03,101.64717864990234,102.02466904308272,101.39858107617276,101.80369888550116,20507200,0.0029935706188382,0.12607559799958817
2015-06-04,100.87379455566406,101.72085988936053,100.55154487548856,101.0763535044933,31374600,-0.0076376075176892,0.1143233251092706
2015-06-05,100.63438415527344,100.99346327057428,100.01749834544904,100.75407485220232,22641700,-0.0023761865604658,0.1114500094265927
2015-06-08,99.61238861083984,100.66200557779834,99.4098297181787,100.58834652146442,24549200,-0.0102074495778348,0.11658483079514027
2015-06-09,99.4466552734375,99.80573437807728,98.70086965075076,99.37299622004628,27554600,-0.0016651680070755,0.10817019623507952
2015-06-10,100.809326171875,101.1039554004788,99.67684792813829,99.7873294985429,30297900,0.0136095004123496,0.11744779655288498
2015-06-11,100.95661926269533,101.41697775725888,100.78168078691697,101.14996898747044,17593500,0.0014600394201176,0.11601454292197166
2015-06-12,100.12799072265624,100.63438796830074,99.9898817443428,100.4226199316182,27201800,-0.0082416374922824,0.12004841991624722
2015-06-15,99.63080596923828,99.78732620515562,98.80215909597788,99.3822154195175,31238800,-0.0049778611835923,0.10954386323183511
2015-06-16,100.174072265625,100.33980170563188,99.48353410301596,99.52956576581276,16456900,0.0054379816945274,0.11152047192549397
2015-06-17,100.4502182006836,100.7724677294378,99.83333952785227,100.33973666197524,23296700,0.0027528681478139,0.11079762583002999
2015-06-18,101.9142074584961,102.08913898131046,100.7633107513562,100.8185515454538,43032400,0.0144690925199226,0.12213644216713972
2015-06-19,101.41031646728516,102.0470747376906,101.33648799289914,101.96401594383862,27877600,-0.004956529719879,0.12348527086943953
2015-06-22,102.15779876708984,102.46233590872517,101.92709009142732,102.15779876708984,19120900,0.007343838286003,0.12484262970383297
2015-06-23,102.2408676147461,102.33314968596014,101.81636445462487,102.26855153204323,18127900,0.0008128120765176,0.12478876649492764
2015-06-24,101.71485900878906,102.55463506704557,101.68717508960177,102.12090859865926,15815900,-0.0051580779897985,0.1189881114889459
2015-06-25,101.51182556152344,102.21318196406357,101.34571501988684,102.11166957524838,18326700,-0.0019980989725253,0.10508771411170444
2015-06-26,100.83814239501952,101.72406988369085,100.4597838373329,101.49336121366952,32311700,-0.0066586188513668,0.10720333377769743
2015-06-29,98.45724487304688,100.27523051508012,98.41110031780588,99.72152401487077,50874900,-0.0238942890960445,0.13345881586149783
2015-06-30,98.80792999267578,99.4077740708231,98.50339279352342,99.19551895123077,34809900,0.00355547287347,0.13354927030467198
2015-07-01,99.59233856201172,99.98915784204723,99.13092112200164,99.7861330419354,21293000,0.0079073749470668,0.1371193211290156
2015-07-02,99.62002563476562,99.96147708582131,99.3154954656312,99.87842532351328,20499400,0.0002779654068541,0.13648643281019598
2015-07-06,99.3893051147461,99.9614652252207,98.78023780807251,98.99248586923498,24311000,-0.002318691515817,0.13443546392356362
2015-07-07,99.63848114013672,99.73076321816866,97.66361509943408,99.5000545027532,44230800,0.0025039333478731,0.13473411194823834
2015-07-08,97.90354919433594,99.04786951662702,97.71898503431294,98.9278964760078,39691500,-0.0175656446614639,0.14355455986335325
2015-07-09,97.8481903076172,99.29704092244955,97.83895998657005,99.20475883399422,28381000,-0.00056560302693,0.14352390697798223
2015-07-10,99.3431625366211,99.7122978458364,98.78946309313332,99.14936808343388,26415800,0.0151629455385882,0.14557144484034706
2015-07-13,101.08729553222656,101.17034726062836,100.1921449092185,100.2013752259305,25780700,0.0174043110859694,0.15845704418524423
2015-07-14,101.75177001953124,102.02861624329157,101.17037957235968,101.22575444964856,21977200,0.0065517642019312,0.15696935320470087
2015-07-15,101.86253356933594,102.25935293525993,101.57645694762547,101.9455923876643,28631500,0.0010879742609255,0.155572819282429
2015-07-16,103.30213928222656,103.32059288203156,102.49927039761688,102.70229519882884,29838900,0.0140338911211619,0.16136613301457609
2015-07-17,104.82482147216795,104.82482147216795,103.95736138298209,104.13269524064434,35926800,0.0146325046289669,0.1676851679922075
2015-07-20,105.18473052978516,105.56308919752746,104.723313055527,105.04630387937333,26539000,0.0034275527616788,0.1616172728421537
2015-07-21,105.12012481689452,105.3877407369569,104.8155876159901,105.2216301765246,35468900,-0.0006144006025581,0.1601232510843783
2015-07-22,103.92967224121094,104.43722722777052,103.51439229874754,103.51439229874754,35575000,-0.011389300165033,0.16489830734629995
2015-07-23,103.54208374023438,104.37263664481138,103.27446778717228,104.03119220230414,25698300,-0.0037363056965219,0.16565167434534261
2015-07-24,102.52694702148438,104.28033458638072,102.37006679195616,104.09577043877938,30844700,-0.0098524744518902,0.1684825273471733
2015-07-27,101.67794799804688,102.38852776221027,101.45646959684512,101.94557095980674,35994800,-0.0083152160990015,0.17100759098933566
2015-07-28,102.55463409423828,102.75765888724754,101.31803877779446,102.13013090916034,33553500,0.0085852264311969,0.17159343935125504
2015-07-29,102.94224548339844,103.16372390860468,102.37931557880044,102.77613490432572,26714100,0.0037724353736192,0.14632212169830697
2015-07-30,103.4312973022461,103.60663107781733,102.08395971391587,102.7022571681629,25438100,0.0047394906120326,0.14652569773101928
2015-07-31,103.31134033203124,103.80967190759571,103.09909229692244,103.75430407942297,22081700,-0.0011604474534043,0.1454207018569248
2015-08-03,102.9883804321289,103.61590848840972,102.30548453109957,103.3298319029796,25001800,-0.0031309801345181,0.1463308814226001
2015-08-04,102.7945785522461,103.1267996782216,102.37007534475994,102.94223551520032,22132300,-0.0018835567156445,0.14619237382815445
2015-08-05,103.58821105957033,104.28033719137144,103.24675963324016,103.36673266878184,28989900,0.007690916677434,0.14769114484540904
2015-08-06,101.92707824707033,103.81889198393412,101.46566094936394,103.68046538648838,42125400,-0.0161658920278506,0.14543479950881594
2015-08-07,101.79792022705078,102.037859283425,100.9581440907488,101.6779542191996,30006800,-0.0012679645432934,0.14560616930352824
2015-08-10,102.96070098876952,103.18217941807048,102.43468531875956,102.44391564017651,21500800,0.0113576977068776,0.1417801335404737
2015-08-11,101.6410140991211,102.8130181201714,101.07808436441252,102.41619891440422,36123300,-0.0129002358602705,0.13831650144897398
2015-08-12,101.99169921875,102.19472400169654,99.8691833985607,100.93966810772774,41889000,0.0034442939997325,0.1369475957478655
2015-08-13,101.82560729980467,102.5823387349152,101.60412887819814,102.09323028622065,22510500,-0.0016298120954301,0.13702718002438652
2015-08-14,101.98249053955078,102.13014046785857,101.38264642424689,101.58567123625792,17924900,0.0015395195028585,0.1273798984486727
2015-08-17,102.83148956298828,102.85917348250476,101.4749211813108,101.73331381769292,21224900,0.0082904876493626,0.11946504159048067
2015-08-18,102.30548095703124,102.77612874296766,102.16705430932386,102.69306993807452,13984400,-0.0051283760062281,0.11922337263355065
2015-08-19,101.63175964355467,102.53614053982008,101.0411461344024,101.99166453067346,42511400,-0.0066071676013052,0.12057513303492412
2015-08-20,98.81716918945312,101.01351385923095,98.80793886846656,100.69052303142126,57747300,-0.0280847143361514,0.14832007432705535
2015-08-21,94.498291015625,98.25422861195212,94.498291015625,97.42367583031456,97763400,-0.0446896170320654,0.2085711171036977
2015-08-24,90.8623275756836,94.61826550928824,78.20103104058234,86.95873971245753,150829900,-0.0392362726764976,0.24069813699366946
2015-08-25,90.52088928222656,94.81207379645896,90.44706782701154,94.19377598491174,75088300,-0.0037648322999902,0.24060356896524732
2015-08-26,95.07967376708984,95.2642449620712,91.29605227836151,93.16940590322754,104103800,0.0491345664759134,0.3033965588093083
2015-08-27,97.48828887939452,97.55288704779588,95.31039771518796,96.45471114430036,69377700,0.0250170453871826,0.31845637431900425
2015-08-28,97.46981811523438,97.82049281900052,96.75923134726396,96.97148645787968,49919600,-0.0001894844436084,0.3174828048943988
2015-08-31,96.26093292236328,97.46062144209344,96.02100085095604,96.925375361557,39549400,-0.0124802167674816,0.31915138932387693
2015-09-01,93.25247192382812,95.3196201830282,92.86487590468234,93.86153931276284,73155500,-0.0317519887818477,0.3339432515387144
2015-09-02,95.8825454711914,95.90099907090196,93.85230451013096,94.94124995051054,43963600,0.0278133909852263,0.35246319433211115
2015-09-03,95.41190338134766,96.91612179099153,95.1442804052751,96.26090983191946,45131800,-0.0049206136642494,0.35020167210327596
2015-09-04,94.27678680419922,94.9135378951955,93.7507643193142,94.1014459759042,49379600,-0.0119683479878741,0.348649958522438
2015-09-08,96.9345932006836,97.05455922093726,95.68876730797716,96.08558665579784,37343500,0.0278014580906084,0.3653628479136642
2015-09-09,95.84562683105467,98.106569367724,95.59645748203675,98.07888544909336,47146700,-0.0112976108444658,0.3630895760907311
2015-09-10,96.88845825195312,97.52521674417332,95.62417863086736,95.73491434035031,47686700,0.0108215585972641,0.3645730654670814
2015-09-11,97.42366790771484,97.42366790771484,96.16861203767418,96.44546528926313,29106100,0.0055087762130162,0.365051349685694
2015-09-14,97.12835693359376,97.80202939549368,96.75922162737476,97.78356875781404,19718800,-0.003035807015258,0.3650570431233596
2015-09-15,98.27265167236328,98.57718877110533,96.99914249671797,97.35904741680618,30020200,0.0117124044357729,0.36807567014058
2015-09-16,98.8263931274414,98.9186822565772,97.94970272602777,98.29115419808286,31329100,0.0056189304473907,0.3672715731445805
2015-09-17,98.8633270263672,100.33986889803238,98.41113977452328,98.72490738648784,56139800,0.0003736552343415,0.36715516568547396
2015-09-18,97.45718383789062,98.61353392390689,97.29066914319225,97.34617874662558,48384000,-0.0143252198015331,0.36943986897458675
2015-09-21,97.76246643066406,98.5672886681896,96.88364314817386,97.99373645845634,35772600,0.0031275831219238,0.35729153420696985
2015-09-22,96.3008041381836,96.59682938686028,95.40347561812648,96.26380009987416,47359700,-0.0150640554374627,0.32435650560574386
2015-09-23,96.37480926513672,96.81885065346069,95.87526534994667,96.55982239322262,21775100,0.0007681836770639,0.28974090978501627
2015-09-24,96.02330780029295,96.3840884393404,94.60792945733724,95.44050287736992,38284300,-0.0036539012052662,0.28970947083807386
2015-09-25,95.209228515625,97.14264931682996,94.61717790133258,97.05014273168428,44700000,-0.0085140762971441,0.2377270947700286
2015-09-28,92.49874877929688,94.86695841842544,92.2212290093102,94.80220309964852,44077500,-0.0288817575718665,0.23975782744721413
2015-09-29,92.01769256591795,93.67358632198868,91.35163395366618,92.7300009353656,49315500,-0.0052142486577336,0.23977907350948838
2015-09-30,94.1361312866211,94.23789063882512,92.97052865270189,93.33130924404364,41411400,0.0227610707501928,0.25248408756973734
2015-10-01,94.56167602539062,94.57092880131012,93.05379115151428,94.302654762045,39339100,0.0045103381564544,0.2269001157770335
2015-10-02,96.2175750732422,96.2175750732422,92.95204372453033,93.24806904928548,59370900,0.0173597560888576,0.2136421497020759
2015-10-05,97.595947265625,97.85496855566004,96.71712402332028,96.92988848679155,32853500,0.0142239345847683,0.2181446445792882
2015-10-06,97.13339233398438,97.68843887861864,96.3748270761643,97.36466231573196,33051500,-0.0047507561271241,0.21410124493730293
2015-10-07,97.7161865234375,97.92895800418664,96.47658285498424,97.7439448487696,37389300,0.0059820085912686,0.19247687309589354
2015-10-08,98.10472869873048,98.27124336725284,96.40257796963527,97.34616344386188,50188900,0.003968347147614,0.18801757484948273
2015-10-09,98.5487823486328,98.73380260411116,97.882723544513,98.15099762160575,23916200,0.0045161096006103,0.1851606644721052
2015-10-12,98.78929138183594,98.9743045537246,98.38225393432074,98.73378884182937,16162000,0.0024375342045256,0.1844828712969386
2015-10-13,98.15096282958984,99.2240587575757,98.05845626354244,98.2249709055472,26999600,-0.0064824816048997,0.18573566335951255
2015-10-14,97.99372100830078,98.6412741609024,97.58668356506546,98.1509829085326,30902600,-0.001603325177077,0.18128050337438442
2015-10-15,99.6033706665039,99.6126234435018,98.22500332145698,98.35451396822376,38393800,0.0162926007770494,0.18914944936089256
2015-10-16,100.0196304321289,100.0751329615863,99.33506629909336,99.8161117470534,27091100,0.0041704649931128,0.18960636540862058
2015-10-19,100.59320068359376,100.65795600350891,99.66812065177676,99.89014494102923,23776300,0.00571819669905,0.1823627482325587
2015-10-20,100.0751724243164,100.63021911115878,99.7328902228262,100.41745462580664,23404700,-0.0051630399151545,0.1836917278766214
2015-10-21,99.46460723876952,100.6857126638082,99.42761024638128,100.58396034803911,30195200,-0.0061197530850127,0.1762280404132095
2015-10-22,101.4905014038086,101.573762253725,100.06587770147082,100.35265723140672,42778700,0.0201633371311742,0.18759930433011263
2015-10-23,104.33055114746094,104.75608722238393,103.67374500631011,104.21954603266504,53170900,0.0275990233239599,0.20517561020981462
2015-10-26,104.39527893066406,104.59879766447828,103.85873082475396,104.2565155159907,25918000,0.0006202182571635,0.20057159853476456
2015-10-27,104.60804748535156,104.7560566144344,104.08999788906094,104.1177562174517,31390500,0.0020360310224468,0.160561430349745
2015-10-28,105.47763061523438,105.47763061523438,103.92349575433332,104.76532203881357,42221900,0.0082784138732191,0.1555626730855401
2015-10-29,105.31111907958984,105.4868865635676,104.8855830648344,104.99659522173631,24913300,-0.001579890487711,0.1460672662395943
2015-10-30,104.83932495117188,105.5331349965524,104.81157367860476,105.35736752655976,27199200,-0.0044900682769036,0.1499877002122979
2015-11-02,106.0234375,106.15294815752884,104.8948385777044,105.11685583949652,22176900,0.0112312385753136,0.14499924746990844
2015-11-03,106.39346313476562,106.7727423016365,105.6533962395918,105.81065816103091,20418400,0.0034839601551483,0.14074810690464812
2015-11-04,106.4027099609375,106.81900024047872,105.95867546545476,106.74499213863126,28633000,8.690782398182816e-05,0.1378791827948529
2015-11-05,106.11591339111328,106.75422077404686,105.56086686837948,106.49519953395772,25004100,-0.0026990269314181,0.1398422150559044
2015-11-06,106.18992614746094,106.31018399770684,105.23709494759017,105.91239934498606,29924900,0.0006972277305871,0.1402883844040969
2015-11-09,105.06134796142578,105.93092552457226,104.4137947066153,105.79216209631257,33479800,-0.0106848011003363,0.1488901206029286
2015-11-10,104.79308319091795,104.8948425768276,104.19177965357984,104.5063105894282,35452100,-0.0025566762175366,0.1501476340295299
2015-11-11,104.6635284423828,105.58860824622766,104.48776102115669,105.07981153099348,22748800,-0.0012370558660952,0.14712659094886804
2015-11-12,103.64596557617188,104.74681305091032,103.57195748120786,104.2380162202832,31196900,-0.0097697991612921,0.15299039855676222
2015-11-13,101.61080169677734,103.32220564424186,101.55529914550443,103.2111934838945,52836000,-0.0198310691883841,0.1632928164937206
2015-11-16,103.0723876953125,103.09089324333388,101.27773771616452,101.5090076618412,33980600,0.0142816891381361,0.16944593011305284
2015-11-17,103.13714599609376,103.8772126668931,102.87812477865364,103.24815811405333,30579500,0.0006280825309175,0.1687394375953139
2015-11-18,105.11685180664062,105.21861118476662,103.4517118203814,103.55347119850738,32966500,0.0190129886454061,0.17781085064247004
2015-11-19,105.19084167480467,105.67188720760804,104.98732295383402,105.17234318098916,26188100,0.0007036344699705,0.17527310959887196
2015-11-20,105.90315246582033,105.98640627096984,105.58862162261168,105.6903809785498,22727600,0.0067487803003695,0.1642101102040068
2015-11-23,105.59789276123048,106.328706872873,105.14460549728037,105.94016787454342,20696200,-0.0028866043307391,0.13591094055504765
2015-11-24,105.50537109375,105.75513957475442,104.38601814367117,104.91332049052475,26374400,-0.0008765536990284,0.13600353170106988
2015-11-25,105.59789276123048,105.7921587314948,105.37587551775708,105.6626480846519,14159900,0.0008765536990284,0.13589819706242676
2015-11-27,105.74590301513672,105.95867454164286,105.38512234402712,105.82916389343946,8828000,0.001400658841773,0.13296195418709628
2015-11-30,105.47763061523438,106.06043559919796,105.135355492895,106.06043559919796,25041600,-0.0025401766511873,0.13315820032954676
2015-12-01,106.53221130371094,106.53221130371094,105.77363896299988,105.90315665023832,28639400,0.0099484946245403,0.13627794584320768
2015-12-02,105.87540435791016,107.07801119444524,105.71814245002798,106.61547118928564,22395500,-0.006184420809629,0.13272905339881041
2015-12-03,104.08075714111328,106.34720041304304,103.46094815119156,106.16218722840412,42754300,-0.0170958633810151,0.1444230735272449
2015-12-04,106.51374053955078,106.68950804739433,104.18254139048906,104.39530589785542,40037300,0.0231068871929858,0.1669567788970819
2015-12-07,106.03266143798828,106.65246328155408,105.52386466622556,106.58770797040243,25892100,-0.0045268225537002,0.1674552537690903
2015-12-08,106.04191589355467,106.3841980280181,104.88556591498929,104.9225699612394,30792600,8.727548288656261e-05,0.16743486825629575
2015-12-09,104.4322738647461,106.16217589339992,103.7939664476332,105.57937101419256,48509200,-0.0152956845959699,0.17182361062046245
2015-12-10,104.90410614013672,105.60716913566638,104.35830509979849,104.67283606798378,30154600,0.0045078937009623,0.17238911277023683
2015-12-11,102.48960876464844,103.96973527680304,102.42485345029792,103.6922084679866,56022200,-0.0232852424786085,0.19043848983716802
2015-12-14,103.26665496826172,103.31291178112818,101.1852254296484,102.62835470905678,53098500,0.0075531104976888,0.18984006343317025
2015-12-15,103.8957290649414,104.793057764163,103.76621843389913,104.21951270034718,48428000,0.0060732650206465,0.17680533434103282
2015-12-16,105.4406280517578,105.61638846336577,103.5072070616644,104.59880181174852,44944100,0.0147602361694197,0.17726345490706946
2015-12-17,103.9050064086914,105.90318300203243,103.88650791036864,105.90318300203243,45668800,-0.0146709454002122,0.1854884247206947
2015-12-18,101.9118423461914,103.81404399247444,101.9118423461914,103.58206766395048,53746100,-0.0193689329749673,0.18448801437031634
2015-12-21,103.04391479492188,103.06246979111904,102.1160092391976,102.8768915117172,26432800,0.011047105751386,0.18943974864456462
2015-12-22,103.72125244140624,103.86972068626608,103.04388554246108,103.59134626683168,26540300,0.0065517812161166,0.18933965723711849
2015-12-23,104.49141693115234,104.5656510545755,104.07386237576948,104.2594406049717,25656900,0.007397897587926,0.19138328305073593
2015-12-24,104.4728546142578,104.7605100720053,104.42646359674448,104.49141668474766,11468600,-0.0001776601981389,0.19138134347509692
