date,Close,High,Low,Open,Volume,log_return
2015-02-02,93.6793212890625,93.7619923576502,91.63082948603035,93.08222676291243,43624700,0.008666838645990077
2015-02-03,94.57952117919922,94.64382321569917,93.40370850697363,94.01917185752978,30750400,0.00956350033164503
2015-02-04,94.49684143066406,95.12149273128955,93.98241817765764,94.1937002829203,34073200,-0.0008745646749683202
2015-02-05,95.31439208984375,95.37869411587768,94.49683475524292,94.73566684714314,23605500,0.008614408112154406
2015-02-06,94.73566436767578,95.69101373545838,94.39578524256127,95.46136264729127,34169300,-0.0060902850731116166
2015-02-09,94.43254852294922,94.88266278046788,94.20289739036266,94.36824648616084,22604700,-0.003204725566923206
2015-02-10,95.9023208618164,96.03092494409887,94.80917915401865,94.95615925285395,23686500,0.015444375050614509
2015-02-11,96.25138092041016,96.4718440438582,95.82882368030293,96.01254178177692,20303600,0.003633137840314165
2015-02-12,97.37208557128906,97.40883059553111,96.72906516804491,96.8760382566164,22520300,0.011576253504737795
2015-02-13,98.2080078125,98.22637681831068,97.4639334218421,97.64765852192872,29030200,0.008548184193116678
2015-02-17,98.29986572265625,98.36416775484467,97.95997954771977,98.20800667787219,17675300,0.0009349031689611231
2015-02-18,98.43767547607422,98.49278951116544,98.0518562052443,98.18046029272189,15149600,0.0014009504756212787
2015-02-19,98.92451477050781,98.98881680122173,98.34578948568681,98.37334649765053,19828100,0.004933470603078454
2015-02-20,99.58594512939453,99.64105917215979,98.54791726799483,98.86024652992687,28336700,0.006663959238935292
2015-02-23,99.68698120117188,99.71454522984554,99.31035691007253,99.53082008067697,17868000,0.001014047239589574
2015-02-24,99.76045989990234,99.8798829853612,99.2552315661204,99.55836576303075,19745000,0.0007368227102756586
2015-02-25,99.5124282836914,99.99928755281131,99.29195815517218,99.613475340497,19472300,-0.002489367686276162
2015-02-26,100.01764678955078,100.07276782049445,99.33788148067354,99.61346561020527,22255500,0.00506409457691813
2015-02-27,99.57674407958984,100.0452344069386,99.42058297327266,99.9809253542698,27757600,-0.004417994165003748
2015-03-02,100.4769287109375,100.51367372134833,99.75123052421044,99.76960653361292,22988600,0.008999491929771076
2015-03-03,100.00849151611328,100.27488770761234,99.37465206018803,100.1738406346852,20788900,-0.004673038535602932
2015-03-04,99.62267303466797,99.82476718214679,99.0806996467906,99.67779408023327,21007400,-0.003865317949522986
2015-03-05,99.79718780517578,100.10032895847878,99.38381860223227,99.87986585080198,15381000,0.001750225020937626
2015-03-06,98.66732025146484,99.86150198771409,98.41929309280303,99.66859586897529,30990400,-0.0113862148112878
2015-03-09,98.95207977294922,99.20009990904629,98.46522049988721,98.86940172198601,26237100,0.002881900446361086
2015-03-10,97.11486053466797,98.27230406777912,97.11486053466797,98.24474004808971,34234500,-0.01874128305191274
2015-03-11,96.55452728271484,97.38127280055666,96.51778225876667,97.26184972062596,25459700,-0.005786508872351595
2015-03-12,97.18836975097656,97.29859781790607,96.4167382404854,96.48104028232659,21473200,0.006543153213339616
2015-03-13,96.76580047607422,97.48231791614882,96.15952511403766,97.09649867660201,42021100,-0.00435742054962464
2015-03-16,98.01509094238281,98.05183596098945,97.0230034735864,97.12405052265574,25674100,0.012827825033364338
2015-03-17,98.1712875366211,98.32744865475827,97.5190790358149,97.74873021250994,19603800,0.0015923289726069792
2015-03-18,99.13579559326172,99.58591684265095,97.3996336553208,97.90486893182049,40622200,0.009776797914188467
2015-03-19,99.28276824951172,99.55834537284454,99.08986216066008,99.23683522475845,31314000,0.001481440851936936
2015-03-20,99.92544555664062,100.4226337321864,99.90703430177541,100.10038408817952,31761400,0.006452339735864519
2015-03-23,99.73209381103516,100.14641377025977,99.69526427751282,99.87020280561512,17268500,-0.0019368345083449457
2015-03-24,99.37300872802734,100.18323734377164,99.35459747461911,99.72287873890252,22445300,-0.0036069941729146003
2015-03-25,97.09882354736328,99.62158640914944,97.06199402079169,99.52951610497742,41581400,-0.023151275479987486
2015-03-26,96.76736450195312,97.31979334961089,95.97554724465523,96.29779682041276,47846300,-0.0034194654747936454
2015-03-27,97.154052734375,97.38423197960141,96.60162395073425,96.74894203944544,33878400,0.0039880973484322044
2015-03-30,98.26815032958984,98.35101150622985,97.74334180399198,97.74334180399198,30570200,0.011402078656348551
2015-03-31,97.22772216796875,98.19447791102728,97.20010177951231,97.99191902966157,30488100,-0.010644091574916019
2015-04-01,96.72132873535156,97.24613717191086,96.09524086151646,97.22771889721693,32970500,-0.005221934121130829
2015-04-02,96.78579711914062,97.09883760354455,96.47274961022174,96.8134175119392,19164200,0.0006663153709672746
2015-04-06,97.57759857177734,97.84460034160628,96.06761610819778,96.21493421177192,24451100,0.008147684702804848
2015-04-07,97.4118881225586,98.2405280301816,97.4118881225586,97.52236969716691,19379400,-0.0016996863976814244
2015-04-08,98.18526458740234,98.32337354831034,97.4394860328181,97.4486881455687,25866900,0.007907891136102966
2015-04-09,98.80217742919922,98.83900696645743,97.80780802129135,98.13925980758333,23114700,0.006263494285127169
2015-04-10,99.207275390625,99.21648452921907,98.5443579021435,98.76532805679915,17164300,0.004091708964785441
2015-04-13,98.95867156982422,99.7873112947531,98.84818299506068,99.28092113224251,17783500,-0.0025090481491302137
2015-04-14,98.67326354980469,99.14283130252501,98.11162547927047,98.85741120994744,23755700,-0.00288828036072993
2015-04-15,99.29014587402344,99.50191393445527,98.81137598996025,98.93106670484724,21128600,0.00623230649279973
2015-04-16,99.15203094482422,99.32696242456109,98.8850221315777,99.02313110732787,16195300,-0.0013919919012653896
2015-04-17,97.60520935058594,98.47067853807793,97.18168038127855,98.20367679453601,46514000,-0.01572347182612158
2015-04-20,99.0691909790039,99.24412953310323,98.05640324243599,98.09323278143145,28945900,0.014887638308003687
2015-04-21,99.4926986694336,99.81495530996943,99.37300796191572,99.64001679362309,22759800,0.004265756468999155
2015-04-22,100.03593444824219,100.20166384056934,99.10600802326675,99.75050731314155,21429200,0.00544520465635736
2015-04-23,100.41339874267578,100.86455515265781,99.67682932092313,99.69524057104867,29473200,0.0037661860440485625
2015-04-24,101.77606201171875,101.91417097203413,101.30649435645188,101.47222370392763,32508100,0.013479277266555475
2015-04-27,101.51827239990234,102.34691921918696,101.29729523175031,102.15356244092537,31121300,-0.0025361233084634253
2015-04-28,101.31573486328125,101.78530266393675,100.45946747362272,101.59194584491954,36849200,-0.0019970773803588936
2015-04-29,100.6803970336914,101.34331436132437,100.12796826883489,100.75405607554237,34043900,-0.006290614763218499
2015-04-30,99.0968017578125,100.51470726117826,98.5719931709739,100.10959642058492,44080500,-0.01585394584292407
2015-05-01,100.40420532226562,100.4686552400551,99.46506992074576,99.48348819697944,32874300,0.013106924122997814
2015-05-04,100.5699462890625,101.19603428747263,100.51469847850144,100.72646653253628,23507300,0.0016493763306583051
2015-05-05,98.9310531616211,100.35816752801789,98.88502151966543,100.17402691116668,47843300,-0.016430293589264667
2015-05-06,98.24974822998047,99.39143578472057,97.59603975006816,99.10601565216453,42687200,-0.006910486600419133
2015-05-07,98.83899688720703,99.11521487621792,98.1484589391951,98.22211800620002,29335800,0.005979544012906531
2015-05-08,100.07274627685547,100.2845072812697,99.71366716109726,99.86097824792705,33023300,0.012405152069595296
2015-05-11,99.6860580444336,100.33977350287067,99.61240599975679,100.13721457484965,19679300,-0.0038715561673459955
2015-05-12,99.2348861694336,99.74128337533625,98.33258736102472,99.09677720195889,33665000,-0.004536200553783533
2015-05-13,99.43745422363281,100.18323288246542,99.29013610486787,99.66763351581714,20738400,0.0020392181820097777
2015-05-14,100.89217376708984,100.975034927969,99.87938643965701,100.2476676318046,23904200,0.014523514355715911
2015-05-15,100.89217376708984,101.28808237071063,100.6435762354254,101.14997341139855,23937400,0.0
2015-05-18,101.33415222167969,101.53671116845612,100.65282332985396,100.7264824058665,17631100,0.004371133739999473
2015-05-19,101.22367095947266,101.60116143235432,101.05794155016663,101.44464116370865,14212900,-0.0010908615764900688
2015-05-20,101.28813171386719,101.89580159655173,100.75411389078414,101.29733383099432,21131900,0.0006366123427930479
2015-05-21,101.81291198730469,101.95102097536207,100.96585382984131,101.11316493245823,16771800,0.005167688277013163
2015-05-22,101.71166229248047,102.0799506935586,101.62879406559233,101.69324400894223,13543800,-0.0009949629280414719
2015-05-26,100.54229736328125,101.62874374503323,100.13718664474752,101.49064180946122,25488400,-0.01156346171085665
2015-05-27,102.16279602050781,102.27328463101715,100.62519973629465,100.84616993279742,30572700,0.015989072138828848
2015-05-28,101.9325942993164,102.20881225267446,101.619553841724,101.9694238280651,17302400,-0.0022558257533457893
2015-05-29,101.32493591308594,102.00626470947864,101.08554746183412,101.86815571742893,30383000,-0.005979214604851367
2015-06-01,101.66561126708984,101.94182929049792,100.83696422138172,101.86817021432029,24570200,0.003356566880468606
2015-06-02,101.34334564208984,101.84053379127728,100.79091670671991,101.28810485590735,19449600,-0.003174893370304328
2015-06-03,101.64717864990234,102.02466904308271,101.39858107617277,101.80369888550116,20507200,0.0029935706188382203
2015-06-04,100.87379455566406,101.72085988936051,100.55154487548855,101.0763535044933,31374600,-0.007637607517689261
2015-06-05,100.63438415527344,100.99346327057427,100.01749834544904,100.75407485220232,22641700,-0.0023761865604658783
2015-06-08,99.61238861083984,100.66200557779834,99.4098297181787,100.58834652146442,24549200,-0.010207449577834808
2015-06-09,99.4466552734375,99.80573437807729,98.70086965075075,99.37299622004628,27554600,-0.001665168007075548
2015-06-10,100.809326171875,101.10395540047881,99.67684792813829,99.7873294985429,30297900,0.013609500412349675
2015-06-11,100.95661926269531,101.41697775725889,100.78168078691695,101.14996898747044,17593500,0.0014600394201176377
2015-06-12,100.12799072265625,100.63438796830074,99.9898817443428,100.4226199316182,27201800,-0.008241637492282471
2015-06-15,99.63080596923828,99.78732620515562,98.80215909597788,99.3822154195175,31238800,-0.004977861183592374
2015-06-16,100.174072265625,100.33980170563187,99.48353410301596,99.52956576581276,16456900,0.005437981694527413
2015-06-17,100.4502182006836,100.7724677294378,99.83333952785227,100.33973666197524,23296700,0.00275286814781395
2015-06-18,101.9142074584961,102.08913898131046,100.7633107513562,100.81855154545379,43032400,0.014469092519922662
2015-06-19,101.41031646728516,102.0470747376906,101.33648799289914,101.96401594383862,27877600,-0.004956529719879026
2015-06-22,102.15779876708984,102.46233590872515,101.92709009142733,102.15779876708984,19120900,0.00734383828600306
2015-06-23,102.2408676147461,102.33314968596014,101.81636445462487,102.26855153204323,18127900,0.0008128120765176051
2015-06-24,101.71485900878906,102.55463506704555,101.68717508960177,102.12090859865926,15815900,-0.005158077989798599
2015-06-25,101.51182556152344,102.21318196406355,101.34571501988685,102.11166957524838,18326700,-0.0019980989725253964
2015-06-26,100.83814239501953,101.72406988369083,100.4597838373329,101.49336121366953,32311700,-0.006658618851366865
2015-06-29,98.45724487304688,100.27523051508012,98.41110031780589,99.72152401487075,50874900,-0.023894289096044536
2015-06-30,98.80792999267578,99.4077740708231,98.50339279352342,99.19551895123077,34809900,0.003555472873470058
2015-07-01,99.59233856201172,99.98915784204723,99.13092112200165,99.78613304193539,21293000,0.00790737494706689
2015-07-02,99.62002563476562,99.96147708582133,99.3154954656312,99.87842532351328,20499400,0.0002779654068541954
2015-07-06,99.3893051147461,99.9614652252207,98.78023780807253,98.99248586923498,24311000,-0.0023186915158170565
2015-07-07,99.63848114013672,99.73076321816866,97.66361509943408,99.5000545027532,44230800,0.0025039333478731754
2015-07-08,97.90354919433594,99.04786951662702,97.71898503431294,98.9278964760078,39691500,-0.017565644661463955
2015-07-09,97.84819030761719,99.29704092244957,97.83895998657003,99.20475883399422,28381000,-0.0005656030269300362
2015-07-10,99.3431625366211,99.7122978458364,98.78946309313332,99.14936808343388,26415800,0.015162945538588267
2015-07-13,101.08729553222656,101.17034726062835,100.1921449092185,100.2013752259305,25780700,0.01740431108596943
2015-07-14,101.75177001953125,102.02861624329157,101.17037957235969,101.22575444964855,21977200,0.0065517642019312814
2015-07-15,101.86253356933594,102.25935293525993,101.57645694762547,101.9455923876643,28631500,0.0010879742609255568
2015-07-16,103.30213928222656,103.32059288203155,102.49927039761688,102.70229519882885,29838900,0.014033891121161955
2015-07-17,104.82482147216797,104.82482147216797,103.95736138298207,104.13269524064434,35926800,0.014632504628966933
2015-07-20,105.18473052978516,105.56308919752746,104.723313055527,105.04630387937333,26539000,0.00342755276167884
2015-07-21,105.12012481689453,105.3877407369569,104.8155876159901,105.2216301765246,35468900,-0.0006144006025581536
2015-07-22,103.92967224121094,104.43722722777052,103.51439229874754,103.51439229874754,35575000,-0.011389300165033043
2015-07-23,103.54208374023438,104.37263664481138,103.27446778717227,104.03119220230414,25698300,-0.0037363056965219435
2015-07-24,102.52694702148438,104.28033458638072,102.37006679195615,104.09577043877938,30844700,-0.009852474451890244
2015-07-27,101.67794799804688,102.38852776221029,101.45646959684511,101.94557095980674,35994800,-0.008315216099001597
2015-07-28,102.55463409423828,102.75765888724754,101.31803877779446,102.13013090916034,33553500,0.008585226431196979
2015-07-29,102.94224548339844,103.16372390860468,102.37931557880043,102.77613490432572,26714100,0.0037724353736192286
2015-07-30,103.4312973022461,103.60663107781731,102.08395971391589,102.7022571681629,25438100,0.004739490612032627
2015-07-31,103.31134033203125,103.80967190759571,103.09909229692245,103.75430407942297,22081700,-0.0011604474534043197
2015-08-03,102.9883804321289,103.61590848840973,102.30548453109955,103.32983190297959,25001800,-0.0031309801345181347
2015-08-04,102.7945785522461,103.1267996782216,102.37007534475994,102.94223551520032,22132300,-0.0018835567156445456
2015-08-05,103.58821105957031,104.28033719137144,103.24675963324016,103.36673266878185,28989900,0.007690916677434027
2015-08-06,101.92707824707031,103.81889198393412,101.46566094936394,103.68046538648838,42125400,-0.016165892027850695
2015-08-07,101.79792022705078,102.03785928342501,100.95814409074879,101.6779542191996,30006800,-0.0012679645432934138
2015-08-10,102.96070098876953,103.18217941807049,102.43468531875955,102.44391564017651,21500800,0.011357697706877659
2015-08-11,101.6410140991211,102.81301812017139,101.07808436441253,102.41619891440422,36123300,-0.012900235860270559
2015-08-12,101.99169921875,102.19472400169654,99.8691833985607,100.93966810772774,41889000,0.003444293999732591
2015-08-13,101.82560729980469,102.58233873491521,101.60412887819814,102.09323028622065,22510500,-0.00162981209543016
2015-08-14,101.98249053955078,102.13014046785857,101.38264642424689,101.58567123625791,17924900,0.00153951950285856
2015-08-17,102.83148956298828,102.85917348250476,101.4749211813108,101.73331381769293,21224900,0.008290487649362605
2015-08-18,102.30548095703125,102.77612874296766,102.16705430932386,102.69306993807452,13984400,-0.005128376006228123
2015-08-19,101.63175964355469,102.53614053982008,101.04114613440241,101.99166453067346,42511400,-0.00660716760130522
2015-08-20,98.81716918945312,101.01351385923095,98.80793886846656,100.69052303142126,57747300,-0.02808471433615144
2015-08-21,94.498291015625,98.25422861195213,94.498291015625,97.42367583031455,97763400,-0.04468961703206542
2015-08-24,90.8623275756836,94.61826550928825,78.20103104058234,86.95873971245753,150829900,-0.03923627267649768
2015-08-25,90.52088928222656,94.81207379645896,90.44706782701154,94.19377598491174,75088300,-0.0037648322999902332
2015-08-26,95.07967376708984,95.2642449620712,91.29605227836153,93.16940590322754,104103800,0.04913456647591347
2015-08-27,97.48828887939453,97.55288704779589,95.31039771518797,96.45471114430035,69377700,0.025017045387182645
2015-08-28,97.46981811523438,97.82049281900053,96.75923134726395,96.97148645787969,49919600,-0.00018948444360847923
2015-08-31,96.26093292236328,97.46062144209344,96.02100085095604,96.925375361557,39549400,-0.01248021676748163
2015-09-01,93.25247192382812,95.31962018302819,92.86487590468234,93.86153931276284,73155500,-0.03175198878184773
2015-09-02,95.8825454711914,95.90099907090197,93.85230451013096,94.94124995051054,43963600,0.027813390985226345
2015-09-03,95.41190338134766,96.91612179099153,95.1442804052751,96.26090983191946,45131800,-0.004920613664249466
2015-09-04,94.27678680419922,94.9135378951955,93.75076431931421,94.10144597590421,49379600,-0.011968347987874108
2015-09-08,96.9345932006836,97.05455922093726,95.68876730797716,96.08558665579785,37343500,0.02780145809060841
2015-09-09,95.84562683105469,98.10656936772399,95.59645748203677,98.07888544909335,47146700,-0.011297610844465828
2015-09-10,96.88845825195312,97.52521674417332,95.62417863086736,95.73491434035033,47686700,0.010821558597264183
2015-09-11,97.42366790771484,97.42366790771484,96.16861203767418,96.44546528926311,29106100,0.005508776213016235
2015-09-14,97.12835693359375,97.80202939549368,96.75922162737476,97.78356875781404,19718800,-0.0030358070152580246
2015-09-15,98.27265167236328,98.57718877110533,96.99914249671795,97.35904741680618,30020200,0.011712404435772976
2015-09-16,98.8263931274414,98.9186822565772,97.94970272602775,98.29115419808286,31329100,0.005618930447390768
2015-09-17,98.86332702636719,100.33986889803238,98.41113977452328,98.72490738648784,56139800,0.0003736552343415373
2015-09-18,97.45718383789062,98.61353392390689,97.29066914319225,97.34617874662558,48384000,-0.014325219801533139
2015-09-21,97.76246643066406,98.5672886681896,96.88364314817386,97.99373645845634,35772600,0.0031275831219238037
2015-09-22,96.3008041381836,96.59682938686029,95.40347561812648,96.26380009987417,47359700,-0.015064055437462797
2015-09-23,96.37480926513672,96.81885065346067,95.87526534994667,96.55982239322262,21775100,0.0007681836770639404
2015-09-24,96.02330780029297,96.3840884393404,94.60792945733725,95.44050287736992,38284300,-0.0036539012052662417
2015-09-25,95.209228515625,97.14264931682996,94.61717790133258,97.05014273168429,44700000,-0.00851407629714415
2015-09-28,92.49874877929688,94.86695841842545,92.2212290093102,94.80220309964852,44077500,-0.02888175757186652
2015-09-29,92.01769256591797,93.67358632198867,91.35163395366618,92.73000093536561,49315500,-0.00521424865773365
2015-09-30,94.1361312866211,94.23789063882512,92.97052865270189,93.33130924404364,41411400,0.0227610707501928
2015-10-01,94.56167602539062,94.57092880131013,93.05379115151428,94.30265476204501,39339100,0.004510338156454428
2015-10-02,96.21757507324219,96.21757507324219,92.95204372453031,93.24806904928548,59370900,0.0173597560888576
2015-10-05,97.595947265625,97.85496855566004,96.71712402332027,96.92988848679155,32853500,0.01422393458476835
2015-10-06,97.13339233398438,97.68843887861863,96.3748270761643,97.36466231573196,33051500,-0.0047507561271241654
2015-10-07,97.7161865234375,97.92895800418665,96.47658285498424,97.74394484876959,37389300,0.005982008591268609
2015-10-08,98.10472869873047,98.27124336725284,96.40257796963527,97.34616344386188,50188900,0.003968347147614098
2015-10-09,98.54878234863281,98.73380260411115,97.88272354451301,98.15099762160577,23916200,0.004516109600610337
2015-10-12,98.78929138183594,98.97430455372461,98.38225393432074,98.73378884182935,16162000,0.002437534204525648
2015-10-13,98.15096282958984,99.2240587575757,98.05845626354244,98.2249709055472,26999600,-0.0064824816048997735
2015-10-14,97.99372100830078,98.6412741609024,97.58668356506546,98.1509829085326,30902600,-0.0016033251770770245
2015-10-15,99.6033706665039,99.61262344350179,98.22500332145698,98.35451396822376,38393800,0.016292600777049446
2015-10-16,100.0196304321289,100.0751329615863,99.33506629909336,99.8161117470534,27091100,0.0041704649931128095
2015-10-19,100.59320068359375,100.65795600350893,99.66812065177677,99.89014494102923,23776300,0.005718196699050005
2015-10-20,100.0751724243164,100.63021911115878,99.7328902228262,100.41745462580663,23404700,-0.005163039915154525
2015-10-21,99.46460723876953,100.68571266380819,99.42761024638128,100.58396034803913,30195200,-0.0061197530850127775
2015-10-22,101.4905014038086,101.57376225372501,100.06587770147082,100.35265723140672,42778700,0.020163337131174294
2015-10-23,104.33055114746094,104.75608722238391,103.67374500631011,104.21954603266505,53170900,0.027599023323959936
2015-10-26,104.39527893066406,104.59879766447828,103.85873082475395,104.2565155159907,25918000,0.0006202182571635242
2015-10-27,104.60804748535156,104.75605661443441,104.08999788906094,104.1177562174517,31390500,0.0020360310224468527
2015-10-28,105.47763061523438,105.47763061523438,103.92349575433332,104.76532203881357,42221900,0.008278413873219155
2015-10-29,105.31111907958984,105.4868865635676,104.88558306483439,104.99659522173633,24913300,-0.0015798904877110428
2015-10-30,104.83932495117188,105.53313499655239,104.81157367860477,105.35736752655976,27199200,-0.004490068276903662
2015-11-02,106.0234375,106.15294815752885,104.89483857770439,105.11685583949651,22176900,0.011231238575313628
2015-11-03,106.39346313476562,106.7727423016365,105.65339623959181,105.81065816103093,20418400,0.0034839601551483025
2015-11-04,106.4027099609375,106.81900024047873,105.95867546545477,106.74499213863126,28633000,8.690782398182816e-05
2015-11-05,106.11591339111328,106.75422077404686,105.56086686837949,106.49519953395772,25004100,-0.0026990269314181763
2015-11-06,106.18992614746094,106.31018399770684,105.23709494759015,105.91239934498606,29924900,0.0006972277305871858
2015-11-09,105.06134796142578,105.93092552457226,104.4137947066153,105.79216209631255,33479800,-0.010684801100336394
2015-11-10,104.79308319091797,104.89484257682759,104.19177965357983,104.50631058942821,35452100,-0.00255667621753665
2015-11-11,104.66352844238281,105.58860824622766,104.48776102115667,105.07981153099348,22748800,-0.001237055866095234
2015-11-12,103.64596557617188,104.74681305091033,103.57195748120786,104.23801622028321,31196900,-0.009769799161292139
2015-11-13,101.61080169677734,103.32220564424186,101.55529914550443,103.2111934838945,52836000,-0.019831069188384107
2015-11-16,103.0723876953125,103.09089324333387,101.27773771616451,101.5090076618412,33980600,0.01428168913813619
2015-11-17,103.13714599609375,103.8772126668931,102.87812477865363,103.24815811405331,30579500,0.0006280825309175154
2015-11-18,105.11685180664062,105.21861118476662,103.4517118203814,103.55347119850738,32966500,0.019012988645406133
2015-11-19,105.19084167480469,105.67188720760805,104.98732295383402,105.17234318098917,26188100,0.0007036344699705179
2015-11-20,105.90315246582031,105.98640627096985,105.58862162261167,105.6903809785498,22727600,0.006748780300369506
2015-11-23,105.59789276123047,106.32870687287301,105.14460549728035,105.94016787454342,20696200,-0.002886604330739127
2015-11-24,105.50537109375,105.75513957475442,104.38601814367115,104.91332049052477,26374400,-0.0008765536990284544
2015-11-25,105.59789276123047,105.79215873149481,105.37587551775708,105.6626480846519,14159900,0.0008765536990284526
2015-11-27,105.74590301513672,105.95867454164286,105.38512234402711,105.82916389343946,8828000,0.001400658841773093
2015-11-30,105.47763061523438,106.06043559919797,105.13535549289499,106.06043559919797,25041600,-0.00254017665118733
2015-12-01,106.53221130371094,106.53221130371094,105.77363896299987,105.90315665023832,28639400,0.00994849462454033
2015-12-02,105.87540435791016,107.07801119444524,105.71814245002798,106.61547118928564,22395500,-0.006184420809629058
2015-12-03,104.08075714111328,106.34720041304305,103.46094815119156,106.16218722840411,42754300,-0.01709586338101515
2015-12-04,106.51374053955078,106.68950804739433,104.18254139048906,104.39530589785542,40037300,0.02310688719298586
2015-12-07,106.03266143798828,106.65246328155409,105.52386466622555,106.58770797040243,25892100,-0.004526822553700229
2015-12-08,106.04191589355469,106.3841980280181,104.88556591498927,104.92256996123939,30792600,8.727548288656261e-05
2015-12-09,104.4322738647461,106.16217589339992,103.79396644763321,105.57937101419256,48509200,-0.01529568459596999
2015-12-10,104.90410614013672,105.60716913566638,104.35830509979847,104.67283606798378,30154600,0.004507893700962347
2015-12-11,102.48960876464844,103.96973527680305,102.42485345029793,103.69220846798659,56022200,-0.02328524247860859
2015-12-14,103.26665496826172,103.31291178112818,101.1852254296484,102.62835470905678,53098500,0.007553110497688808
2015-12-15,103.8957290649414,104.79305776416301,103.76621843389913,104.21951270034718,48428000,0.006073265020646554
2015-12-16,105.44062805175781,105.61638846336577,103.5072070616644,104.59880181174853,44944100,0.014760236169419778
2015-12-17,103.9050064086914,105.90318300203245,103.88650791036865,105.90318300203245,45668800,-0.014670945400212297
2015-12-18,101.9118423461914,103.81404399247444,101.9118423461914,103.58206766395048,53746100,-0.01936893297496734
2015-12-21,103.04391479492188,103.06246979111903,102.11600923919761,102.8768915117172,26432800,0.01104710575138605
2015-12-22,103.72125244140625,103.86972068626608,103.04388554246108,103.59134626683169,26540300,0.006551781216116611
2015-12-23,104.49141693115234,104.5656510545755,104.07386237576947,104.2594406049717,25656900,0.007397897587926058
2015-12-24,104.47285461425781,104.7605100720053,104.42646359674447,104.49141668474766,11468600,-0.00017766019813891253
2015-12-28,104.41716766357422,104.43572973141569,103.47070750494368,104.2223084273666,19183600,-0.0005331700518343744
2015-12-29,106.0595932006836,106.29156955757104,104.97393847013933,105.03889156689355,27725700,0.015607032991760895
2015-12-30,105.10384368896484,106.00391307803838,105.08528869550281,105.96679601175781,19520100,-0.009052287197773243
2015-12-31,103.79547119140625,104.92751661305854,103.77690912387008,104.73265738005594,29886800,-0.012526509306154447
2016-01-04,101.60562896728516,101.6984180801513,100.32512221927914,101.55923087117432,50807600,-0.02132340280838073
2016-01-05,101.42935180664062,102.23663217098708,100.95612508073582,102.10672596238292,38795200,-0.001736422012252337
2016-01-06,100.45503234863281,101.03961015412754,99.66631423918113,99.66631423918113,41891100,-0.009652326767534705
2016-01-07,97.30943298339844,99.55496214782487,97.25375385050748,98.31156534381103,61386300,-0.031814256144173894
2016-01-08,96.51143646240234,98.62705950636933,96.40936630858323,98.01463858345471,69344000,-0.008234418020393347
2016-01-11,96.808349609375,97.48571642970143,95.32370272987042,97.19806808786593,50024100,0.0030717329712312406
2016-01-12,97.93115234375,98.43222218897958,96.57641109376966,97.73629302827585,46734200,0.011531457820309392
2016-01-13,94.55353546142578,98.57136642854987,94.40506724049672,98.33010910921735,69870700,-0.03509851776696721
2016-01-14,96.5671157836914,97.41151310530367,93.41223597224652,94.92472632208906,78445700,0.021072080034580776
2016-01-15,93.56995391845703,94.59065526865436,92.3358454230128,93.3658207277722,91443900,-0.03152894014011381
2016-01-19,93.77411651611328,94.98967739185842,92.6791878719438,94.84120913125956,56563800,0.002179547802119572
2016-01-20,93.48648834228516,94.48862808013668,90.2388187720817,92.29877031787943,86675000,-0.0030719584638687495
2016-01-21,93.57923889160156,94.97109670480145,92.62349765923443,93.88544930955072,61660100,0.0009916360232134808
